"Idioma Destino","Valor","Recurso","Arquivo","Caminho"
"Ingles","O inventário não pode ser encerrado. Verifique se o número de contagens atingiu o número mínimo de {0}. en-us","Patrimonio_inventario_11","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja cancelar a contagem {0}? Todos os itens serão excluídos. en-us","Patrimonio_inventario_19","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","O inventário não pode ter uma nova contagem. Verifique se o número de contagens atingiu o número máximo de {0}. en-us","Patrimonio_inventario_21","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja realizar uma nova contagem para o inventário? en-us","Patrimonio_inventario_18","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja encerrar a contagem? en-us","Patrimonio_inventario_20","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Inventário {0}. en-us","Patrimonio_inventario_13","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","O bem {0} está na movimentação temporária {1}. Somente é possível realizar uma movimentação definitiva para o destino: {2} en-us","O_bem_X_esta_na_movimentacao_temporaria_X_somente_e_possivel_realizar_uma_movimentacao_definitiva_para_o_destino_X","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Existem valores de apuração não informados. Esses bens serão atualizados com o os valores registrados e considerados sem divergência. Voce realmente deseja continuar? en-us","Patrimonio_inventario_2","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja abrir o inventário? en-us","Patrimonio_inventario_1","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","A multiplicação do campo ""Valor"" pelo campo ""Qtde"" não pode ser superior a 999.999.999.999 en-us","Movel_tombamento_mensagem_estouro_campo","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Da(s) {0} unidade(s) selecionada(s), {1} já faz(em) parte do inventário. en-us","Inventario_mensagem_2","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","O valor bruto contábil não pode ser menor que o valor do terreno. en-us","O_valor_bruto_contabil_nao_pode_ser_menor_que_o_valor_do_terreno","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","O valor total avaliado não pode ser menor que o somatório do valor do terreno e o valor da área construída. en-us","O_valor_total_nao_pode_ser_menor_que_o_somatorio_do_valor_do_terreno_e_o_valor_da_area_construida","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Tem certeza que deseja concluir a avaliação do imóvel {0}? en-us","Tem_certeza_que_deseja_concluir_a_avaliacao_do_imovel_X","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","O item selecionado está agregado à {0} de código {1} e não pode ser tombado diretamente. Selecione o bem agregador para realizar o tombamento. en-us","Movel_tombamento_erro_tombar_agregado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente movimentação em configuração pode ser excluída. en-us","Somente_movimentacao_em_configuracao_podem_ser_excluidos","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Usuário sem permissão para encaminhar movimentações do tipo Cessão. en-us","Usuario_sem_permissao_para_encaminhar_movimentacoes_do_tipo_cessao","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Para realizar a operação, selecione um registro. en-us","Para_realizar_a_operacao_selecione_um_registro","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você deseja incluir todas as Unidades administrativas/Deptos. da unidade gestora {0} no inventário? en-us","Mensagem_inventario_unidades_1","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja converter os valores de {0} para {1}? en-us","Deseja_converter_os_valores_de_para","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","A área coberta somada a área construída não pode exceder o valor da área total informada. -en-us","Erro_area_caracteristicas_imovel","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","A data da lei/decreto não pode ser superior a data atual en-us","Erro_data_lei_decreto_caracteristicas_imovel","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","A data da publicação não pode ser superior a data atual en-us","Erro_data_publicacao_caracteristicas_imovel","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Já existem campos do tombamento cadastrados, exclua esses dados e tente novamente. -en-us","Ja_existem_campos_do_tombamento_cadastrados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Campo Vida útil ou Taxa de depreciação deve ser preenchido. en-us","Campo_vida_util_ou_Taxa_de_depreciacao_deve_ser_preenchido","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja ativar os bens móveis selecionados? en-us","Deseja_realmente_ativar_os_bens_moveis_selecionados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja excluir os bens móveis selecionados? en-us","Deseja_realmente_excluir_os_bens_moveis_selecionados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja inativar os bens móveis selecionados? en-us","Deseja_realmente_inativar_os_bens_moveis_selecionados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Informar apenas um dos seguintes campos: Vida útil ou Taxa de depreciação. en-us","Informar_apenas_um_dos_seguintes_campos_Vida_util_ou_Taxa_de_depreciacao","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente bem ativo pode ser inativado. en-us","Somente_bem_ativo_pode_ser_inativado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente bem em configuração pode ser excluido. en-us","Somente_bem_em_configuracao_pode_ser_excluido","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente bem inativo pode ser ativado. en-us","Somente_bem_inativo_pode_ser_ativado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente bens ativos podem ser inativados. en-us","Somente_bens_ativos_podem_ser_inativados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente bens em configuração podem ser excluidos. en-us","Somente_bens_em_configuracao_podem_ser_excluidos","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente bens inativos podem ser ativados. en-us","Somente_bens_inativos_podem_ser_ativados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente termos em configuração podem ser excluídos. -en-us","Somente_termos_em_configuracao_podem_ser_excluidos","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente termo em configuração pode ser excluído. -en-us","Somente_termo_em_configuracao_pode_ser_excluido","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja excluir os termos de responsabilidade selecionados? -en-us","Deseja_realmente_excluir_os_termos_de_responsabilidade_selecionados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja ativar o bem móvel selecionado? -en-us","Deseja_realmente_ativar_o_bem_movel_selecionado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja excluir o bem móvel selecionado? -en-us","Deseja_realmente_excluir_o_bem_movel_selecionado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja inativar o bem móvel selecionado? -en-us","Deseja_realmente_inativar_o_bem_movel_selecionado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Não é permitido efetuar essa operação pois o bem possui uma manutenção em andamento. -en-us","Nao_e_permitido_efetuar_a_operacao_pois_o_bem_possui_manutencao_em_andamento","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente manutenção em andamento pode ser cancelada. -en-us","Somente_manutencao_em_andamento_pode_ser_cancelada","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Para continuar, informe a data de entrega posterior ou igual a data de aquisição. -en-us","A_data_de_entrega_deve_ser_maior_ou_igual_a_data_de_aquisicao","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja ativar os bens imóveis selecionados? -en-us","Deseja_realmente_ativar_os_bens_imoveis_selecionados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja ativar o bem imóvel selecionado? -en-us","Deseja_realmente_ativar_o_bem_imovel_selecionado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja excluir os bens imóveis selecionados? -en-us","Deseja_realmente_excluir_os_bens_imoveis_selecionados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja excluir o bem imóvel selecionado? -en-us","Deseja_realmente_excluir_o_bem_imovel_selecionado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja inativar os bens imóveis selecionados? -en-us","Deseja_realmente_inativar_os_bens_imoveis_selecionados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja inativar o bem imóvel selecionado? -en-us","Deseja_realmente_inativar_o_bem_imovel_selecionado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Dos {0} responsáveis selecionados, {1} já faz(em) parte do imóvel. -en-us","Dos_X_responsaveis_selecionados_Y_ja_fazem_parte_do_imovel","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente é possível incluir bens da mesma moeda. -en-us","Somente_e_possivel_incluir_bens_da_mesma_moeda","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Para continuar, informe a data de prorrogação posterior a data de término en-us","A_data_de_prorrogacao_deve_ser_maior_que_a_data_de_termino","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Para continuar, informe a data de término posterior a data de início en-us","A_data_de_termino_deve_ser_maior_que_a_data_de_inicio","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","A Unidade gestora {0} não possui código integrado. -en-us","A_Unidade_gestora_X_nao_possui_codigo_integrado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Não é permitido encaminhar o termo de responsabilidade sem possuir bens associados. -en-us","Nao_e_permitido_encaminhar_o_termo_de_responsabilidade_sem_possuir_bens_associados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja excluir estas informações? -en-us","Voce_realmente_deseja_excluir_estas_infomacoes","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Para continuar, informe a data de início do uso posterior ou igual a data da nomeação. -en-us","A_data_de_inicio_do_uso_deve_ser_maior_ou_igual_a_data_da_nomeacao","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Para continuar, informe a data de término do uso posterior ou igual a data de início do uso. -en-us","A_data_de_termino_do_uso_deve_ser_maior_ou_igual_a_data_de_inicio_do_uso","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Código de integração inconsistente. -en-us","Codigo_de_integracao_inconsistente","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","A {0} deve ser menor que a data atual. -en-us","A_X_deve_ser_menor_que_a_data_atual","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Data do documento não pode ser superior a data atual. -en-us","Data_do_documento_nao_pode_ser_superior_a_data_atual","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Informe os dados obrigatórios da escritura ou do registro do imóvel. -en-us","Informe_os_dados_obrigatorios_da_escritura_ou_do_registro_do_imovel","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","O valor bruto contábil não pode ser menor que o valor do terreno. -en-us","O_valor_bruto_contabil_nao_pode_ser_menor_que_o_valor_do_terreno1","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","O valor total avaliado não pode ser menor que o somatório do valor do terreno e o valor da área construída. -en-us","O_valor_total_nao_pode_ser_menor_que_o_somatorio_do_valor_do_terreno_e_o_valor_da_area_construida1","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Tem certeza que deseja concluir a avaliação do imóvel {0}? -en-us","Tem_certeza_que_deseja_concluir_a_avaliacao_do_imóvel_X","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente termos em configuração podem ser encaminhados. -en-us","Somente_termos_em_configuracao_podem_ser_encaminhados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Selecione bens da mesma Unidade gestora e mesmo usuário. -en-us","Selecione_bens_da_mesma_Unidade_gestora_e_mesmo_usuaio","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente é permitido selecionar bens nas situações Tombado ou Ativo. -en-us","Somente_e_permitido_selecionar_bens_nas_situacoes_Tombado_ou_Ativo","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Termo gerado com sucesso. -en-us","Termo_gerado_com_sucesso","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Um ou mais bens selecionados já possui termo de responsabilidade gerado. Para gerar um novo termo é necessário excluir o termo associado ao bem. en-us","Um_ou_mais_bens_selecionados_já_possui_termo","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","O tipo de tombamento composto requer no mínimo 2 (dois) itens adicionados em sua composição. en-us","Movel_tombamento_composto_requer_2","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Após o bem tombado não será mais possível alterar dados relacionados as características físicas do bem através do cadastro. Deseja continuar mesmo assim? en-us","Movel_tombamento_confirmacao","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Para efetuar essa operação é necessário o cadastro dos dados contábeis en-us","Movel_tombamento_dados_contabeis_requeridos","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Para efetuar essa operação é necessário o cadastro dos dados do semovente en-us","Movel_tombamento_semovente","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","O valor contábil líquido mínimo para tombar o bem é {0} en-us","Movel_tombamento_valor_contabil_minimo","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","O valor total da composição não confere com o valor dos bens agregados. Verifique os bens agregados na composição e os dados contábeis. en-us","Movel_tombamento_valor_inconsistente","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja registrar o tombamento deste bem móvel? en-us","Deseja_realmente_registrar_o_tombamento","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja gerar o termo de responsabilidade para o bem Nº {0}? -en-us","Deseja_gerar_o_termo_de_responsabilidade_para_o_bem_n_X","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","O bem móvel selecionado é do tipo agregado e não pode ser tombado diretamente. -en-us","O_item_selecionado_e_do_tipo_agregado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","O bem {0} foi tombado. Quantidade: {1}, tipo do tombamento: {2}, nº de tombamentos simultâneos: {3}. en-us","Movel_tombamento_mensagem_auditoria","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Deseja tombar {0} item(ns) de {1}? en-us","Movel_tombamento_confirmacao2","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja gerar o termo de responsabilidade para o(s) imóvel(eis) selecionado(s)? -en-us","Deseja_gerar_o_termo_de_responsabilidade_para_o_imovel_selecionado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","É obrigatório que todos os bens possuam os dados do responsável cadastrados para gerar o termo. -en-us","E_obrigatorio_que_todos_os_bens_possuam_dados_do_responsavel_cadastrados_para_gerar_o_termo","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Para gerar o termo selecione ao menos 1(um) responsável. -en-us","Para_gerar_o_termo_selecione_ao_menos_um_responsavel","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Selecione somente bens em configuração ou somente bens ativos. -en-us","Selecione_somente_bens_em_configuracao_ou_somente_bens_ativos","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Selecione somente bens que ainda não possuem termo de responsabilidade gerado. -en-us","Selecione_somente_bens_que_ainda_nao_possuem_termo_de_responsabilidade_gerado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Termo gerado com sucesso.<br />Número: {0}. -en-us","Termo_gerado_com_sucesso_Numero_X","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja encaminhar o termo de responsabilidade deste(s) bem(ns) imóvel(eis)?  en-us","Deseja_realmente_encaminhar_o_termo","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Termo encaminhado com sucesso.  en-us","Termo_encaminhado_com_sucesso","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja excluir estas infomações?  en-us","Deseja_realmente_excluir","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Termo excluído com sucesso.  en-us","Termo_excluido_com_sucesso","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente é possível selecionar bens da mesma moeda. -en-us","Somente_e_possivel_selecionar_bens_da_mesma_moeda","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente é permitido {0} termo(s) que ainda não foi(ram) encaminhado(s). en-us","Somente_e_permitido_termos_aguardando_encaminhamento","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","É obrigatório no mínimo 1 (um) tipo de bem associado ao motivo. en-us","E_obrigatorio_no_minimo_um_tipo_de_bem_associado_ao_motivo","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente motivos de baixa ativos podem ser inativados. -en-us","Somente_motivos_de_baixa_ativos_podem_ser_inativados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente motivos de baixa inativos podem ser ativados. -en-us","Somente_motivos_de_baixa_inativos_podem_ser_ativados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente é permitido excluir motivos de baixa que não possuam vínculo com baixa de bem móvel ou imóvel. -en-us","Somente_e_permitido_excluir_motivos_de_baixa_que_nao_possuam_vinculo_com_baixa_de_bem_movel_ou_imovel","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","A data da baixa deve ser do exercício/ano vigente. -en-us","A_data_da_baixa_deve_ser_do_exercicio_ano_vigente","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Não é possível incluir bens de moedas distintas no mesmo processo de baixa. -en-us","Nao_e_possivel_incluir_bens_de_moedas_distintas_no_mesmo_processo_de_baixa","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Somente é permitido {0} baixas {1}. en-us","Somente_e_permitido_X_baixas_Y","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","É necessário no mínimo 1 (um) item para concluir a baixa. en-us","E_necessario_no_minimo_1_item_para_concluir_a_baixa","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Do(s) {0} tipo(s) de documento(s) selecionado(s), {1} já faz(em) parte dos motivos de baixa. -en-us","Dos_X_tipos_de_documentos_selecionados_Y_ja_fazem_parte_dos_motivos_de_baixa","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
"Ingles","Você realmente deseja estornar as baixas de bens móveis selecionadas? en-us","Deseja_realmente_estornar_baixa_bem_movel","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Patrimonio.ResourcesPatrimonio\Mensagem.en-us.resx"
